followers,polarity,sentiment_confidence,clusters,difference
8767,0.071428571,0.230952381,4,0.000158795
1097,0,0,4,0
133,0.116666667,0.366666667,1,6.25E-06
1867,-0.2,0.45,0,-0.000184493
275,0,0,4,0
495,0,0.5,0,0
73515,0.1875,0.5625,1,0.008513183
2030,0.4,1,3,0.000891555
1251,0,0,4,0
1766,0,0.357142857,0,0
2546,-0.2,0.45,0,-0.00025159
53,0.5,0.566666667,3,1.65E-05
126804,0,0.5,0,0
375,0,0,4,0
218,0.357142857,0.571428571,1,4.88E-05
1302,0,1,0,0
113,0,0,4,0
3,0.377777778,0.744444444,1,9.26E-07
123,0,0,4,0
109,0,0,4,0
6497,0.5,0.566666667,3,0.00202117
2289,0,0,4,0
301,0,0,4,0
503,0,0,4,0
824,0,0,4,0
299,0.8,0.75,3,0.000196977
29,0,0,4,0
11,0,0.125,4,0
348,0,0,4,0
1699,0,1,0,0
18556,0.5,0.5,3,0.005093503
8,0,0,4,0
318,0.616666667,0.65,3,0.000139953
374,0.285714286,0.535714286,1,6.29E-05
126804,0,1,0,0
163,0,0,4,0
40,0.433333333,0.833333333,3,1.59E-05
60,0,0,4,0
771,-0.033333333,0.3,4,-8.47E-06
227,0,0.466666667,0,0
82,0,0,4,0
240,0.5,0.566666667,3,7.47E-05
1766,0,0,4,0
25313,0.475,0.55,3,0.007260928
1431,0.6,1,3,0.000942721
2075,0.4,0.7,1,0.000637923
347702,-0.333333333,0.616666667,0,-0.078474512
1404,-0.333333333,0.616666667,0,-0.000316875
417,-0.333333333,0.616666667,0,-9.41E-05
184,0,0,4,0
25,-0.3125,0.5,0,-4.29E-06
1290,0,0,4,0
10972,0.4,1,3,0.00481879
30769,0,0.5,0,0
7426,0,0.4,0,0
63,0,0.625,0,0
762,0,0,4,0
59,0,0,4,0
71,0,0,4,0
6353,0,0,4,0
10042,0,0,4,0
249,0,0,4,0
3304,0.104166667,0.416666667,1,0.000157453
1684,0,0.125,4,0
10042,0.4,1,3,0.004410344
146,0,0,4,0
6353,0,0,4,0
7148,0.5,0.8,3,0.003139328
3730,0.2,0.45,1,0.00036859
506,0,0,4,0
1669,-0.155555556,0.288888889,0,-8.24E-05
156,0.261904762,0.345238095,1,1.55E-05
12291,0.375,0.75,1,0.003795526
14,0,0,4,0
6353,0,0,4,0
4354,0,0.066666667,4,0
610,0,0,4,0
3769,0.3,0.2,1,0.000248296
23645,-0.2,0.45,0,-0.002336544
164418,-0.333333333,0.616666667,0,-0.037108277
270,0,0,4,0
1224,0,0,4,0
3665,0.2,0.2,4,0.000160963
8679,0,0.066666667,4,0
823,0,1,0,0
21155,0.6,0.4,3,0.005574636
3999,0.285714286,0.535714286,1,0.000672061
44234,1,1,3,0.048567799
506,0.5,0.566666667,3,0.000157413
31,0,0,4,0
11065,0,0,4,0
1053,0,0,4,0
172,0.25,0.25,1,1.18E-05
18082,0,0,4,0
91,-0.375,0.833333333,0,-3.12E-05
1148,-0.0375,0.564285714,0,-2.67E-05
182,0,0,4,0
55,0,0,4,0
1766,0,0,4,0
15,0,0,4,0
17152,0,0,4,0
63,0.285714286,0.535714286,1,1.06E-05
4631,0.4,0.7,1,0.001423721
733,0,0,4,0
33,0,0,4,0
6353,0.6,0.744444444,3,0.003115693
51,0,0,4,0
3665,-0.275,0.7,0,-0.000774635
23634,0,0,4,0
7,0,0,4,0
108,-0.107142857,0.717857143,0,-9.12E-06
1529,0,0,4,0
23634,0.4,0.8,3,0.008303849
126804,0,0.1,4,0
787,-0.3,0.6,0,-0.000155539
846,-0.466666667,0.666666667,0,-0.000288987
3999,0,0,4,0
8,0,0,4,0
5,0,0,4,0
162,0,0,4,0
25,0.285714286,0.535714286,1,4.20E-06
397,0,0,4,0
38,0.1,0.1,4,4.17E-07
790,0,0,4,0
162,0,0,4,0
233,0.170454545,0.454545455,1,1.98E-05
272,-0.283333333,0.483333333,0,-4.09E-05
23634,0.192,0.448,1,0.002232075
138,0.285714286,0.535714286,1,2.32E-05
1120,0.2,0.775,1,0.000190608
1819,0,0,4,0
23634,0.4,1,3,0.010379811
1140,0,0,4,0
214,-0.233333333,0.7,0,-3.84E-05
853,0,0.4,0,0
126804,0.33,0.77,1,0.035377719
7470,0,1,0,0
236,0,0,4,0
47,0,0,4,0
120,0,0,4,0
1372,0.266666667,0.633333333,1,0.000254418
63,0.35,0.55,1,1.33E-05
5697,-0.1,0.1,4,-6.26E-05
54,0.6,0.775,3,2.76E-05
323,-0.466666667,0.666666667,0,-0.000110334
3665,0,0,4,0
27223,0.55,0.2,1,0.003287917
243,0,0,4,0
6889,0.220833333,0.458333333,1,0.000765587
356,0.75,1,3,0.000293159
3017,0,0,4,0
27223,0.55,0.2,1,0.003287917
153,0,0,4,0
126804,0.15,0.2875,1,0.006004188
13,0.3,0.6,1,2.57E-06
2296,0,0.1,4,0
6832,0,0.45,0,0
1682,0,0,4,0
106,0,0,4,0
1913,0,0,4,0
14,-0.033333333,0.6,0,-3.07E-07
97,0.3,0.45,1,1.44E-05
35,0.092857143,0.317857143,1,1.13E-06
10792,0.5,1,3,0.00592467
506,0,0,4,0
986,0,0.066666667,4,0
30066,0,0,4,0
40,0.357142857,0.571428571,1,8.96E-06
60,0,0,4,0
2275,0,0.5,0,0
359,-0.3125,0.5,0,-6.16E-05
4828,0.1,0.4,1,0.000212041
391,0,0,4,0
463,0,0,4,0
27223,0.475,0.7,3,0.009938477
53,0,0.066666667,4,0
1340,0.205555556,0.4,1,0.000120972
631,-0.35,0.333333333,0,-8.08E-05
1060,0,0,4,0
8,0.2,0.5,1,8.78E-07
25643,0,0,4,0
501,0,1,0,0
70,0,0,4,0
21,-0.3,0.975,0,-6.74E-06
1802,0,0,4,0
19358,0,0,4,0
45108,-0.15,0.733333333,0,-0.005448017
328,0,0,4,0
208,0.433333333,0.383333333,1,3.79E-05
279,0.175,0.325,1,1.74E-05
97,0.285714286,0.535714286,1,1.63E-05
77,0.233333333,0.566666667,1,1.12E-05
777,0,0,4,0
81,0,0,4,0
1178,0,0,4,0
12,0,0,4,0
47,0.285714286,0.535714286,1,7.90E-06
2843,0,0,4,0
111,0,1,0,0
4843,0,0,4,0
126804,0,0,4,0
582,0,0,4,0
3947,1,1,3,0.004333705
51,0,0,4,0
0,-0.066666667,0.366666667,0,0
9075,0.285714286,0.535714286,1,0.00152512
2360,0.28,0.47,1,0.000341004
18556,0,0.533333333,0,0
126804,0,0,4,0
12553,1,0.3,3,0.004134862
948,0.7,0.6,3,0.000437169
31,0.285714286,0.535714286,1,5.21E-06
4186,0.357142857,0.571428571,1,0.000937984
2986,0.1,0.9,1,0.00029507
108,-0.2,0.3,0,-7.11E-06
659,0.15,0.05,4,5.43E-06
28,0.142857143,0.317857143,1,1.40E-06
3830,0.033333333,0.066666667,4,9.34E-06
3830,0,0.3,4,0
5250,0,0,4,0
1160,0,0,4,0
1091,0,0.5,0,0
55151,0,0.766666667,0,0
1410,0,0,4,0
7259,0,0,4,0
7026,0.4,0.8,3,0.002468598
208,0.5,0.5,3,5.71E-05
672,0,0,4,0
7026,0,1,0,0
13552,1,0.4,3,0.0059519
10787,0.15,0.05,4,8.88E-05
37,0,0,4,0
8086,0,0,4,0
23,-0.155555556,0.288888889,0,-1.13E-06
868,0,0,4,0
1110,0,0.125,4,0
9615,0.375,0.75,1,0.002969163
17,0,0,4,0
63,0,0,4,0
3665,0,0,4,0
1206,0,0,4,0
408,0.285714286,0.535714286,1,6.86E-05
2188,-0.25,0.35,0,-0.000210207
21768,0.55,1,3,0.013145389
189,0,0,4,0
6156,0.1875,0.25,1,0.000316834
3811,0.8,0.75,3,0.002510628
3597,0,0,4,0
32,0,0,4,0
11006,0.1375,0.3875,1,0.000643867
27797,0,0,4,0
0,0,0.1,4,0
2884,-0.155555556,0.288888889,0,-0.0001423
1178,0.357142857,0.571428571,1,0.000263962
27806,0,0,4,0
3789,0.11875,0.81875,1,0.000404484
18082,-0.8,0.95,0,-0.015088716
414,0.142857143,0.767857143,1,4.99E-05
218,0,0,4,0
126804,0.5,0.6,3,0.041768264
1052,0.5,0.75,3,0.000433151
653,0,0.1,4,0
8086,0,0,4,0
455,0,0,4,0
84,0,0,4,0
66,0,0,4,0
265,0,0.066666667,4,0
4022,0,0,4,0
11236,0,0,4,0
142,0.642857143,0.767857143,3,7.70E-05
7221,0,0,4,0
59150,0,0,4,0
8618,0.377777778,0.688888889,1,0.002462546
57,0,0,4,0
6451,0,0,4,0
18556,0.5,0.5,3,0.005093503
35,0,0,4,0
16164,0,0,4,0
69,0.015151515,0.276515152,4,3.17E-07
36,-0.8,0.9,0,-2.85E-05
10497,0,0,4,0
6664,0,0,4,0
337,0,1,0,0
27806,0,0,4,0
2663,0,0,4,0
237,-0.125,0.375,0,-1.22E-05
111,-0.25,0.5,0,-1.52E-05
1345,-0.125,0.625,0,-0.000115373
557,0.033333333,0.466666667,0,9.51E-06
3959,0.4,1,3,0.001738752
376,0,0,4,0
1,0.142857143,0.317857143,1,4.99E-08
57853,0,0,4,0
302,0,0,4,0
37,0,0,4,0
4,-0.9375,1,0,-4.12E-06
2286,0,0,4,0
3665,0.4,0.433333333,1,0.000697507
18,0,0.3,4,0
11094,0.285714286,0.535714286,1,0.001864428
4501,0,0,4,0
194,-0.466666667,0.666666667,0,-6.63E-05
741,0.15,0.05,4,6.10E-06
2360,0.8,0.75,3,0.001554732
669,-0.155555556,0.288888889,0,-3.30E-05
126804,0.212121212,0.418181818,1,0.012350212
215,-0.119318182,0.477272727,0,-1.34E-05
1069,0,0,4,0
2672,0,0,4,0
2119,0.6,0.8,3,0.001116772
27806,0,0,4,0
1391,0.291666667,0.225,1,0.000100228
2452,0,0.066666667,4,0
30759,0,0,4,0
9,0,0,4,0
2544,-0.5,0.8,0,-0.001117299
126804,0.125,0.925,1,0.016098185
1,0,0,4,0
4,0,0,4,0
217,0,0,4,0
1805,0,0,4,0
317,0,0,4,0
2041,0.357142857,0.571428571,1,0.00045734
66,0,0,4,0
1849,0,0,4,0
1699,0,0,4,0
713,0.5,0.566666667,3,0.000221809
145,0,0,4,0
145,0.35,0.5,1,2.79E-05
458,0,0.4,0,0
21,0.15,0.05,4,1.73E-07
211,0,0,4,0
156,0,0,4,0
1156,0,0,4,0
211,0,0,4,0
254,0.016845238,0.309047619,4,1.45E-06
2830,0.285714286,0.535714286,1,0.000475602
18082,0.318181818,0.527272727,1,0.003330806
211,-0.3,0.7,0,-4.87E-05
211,0,0.1,4,0
115,0,0,4,0
3665,-0.25,0.5,0,-0.00050301
103,-0.155555556,0.288888889,0,-5.08E-06
211,0,0,4,0
211,0,0,4,0
2016,0.5,0.466666667,3,0.000516487
116,0,0,4,0
41,0,0,4,0
435,0,0,4,0
126804,0,0,4,0
46,0,0.4,0,0
2044,0,0,4,0
940,0,0,4,0
8767,0.7,0.6,3,0.004042895
57,0.357142857,0.571428571,1,1.28E-05
213,0,0,4,0
13,0,0,4,0
51862,0,0,4,0
61,0.096825397,0.334920635,1,2.17E-06
126804,0,0,4,0
177,0,0,4,0
608,-0.6,0.9,0,-0.000360487
463,-0.466666667,0.666666667,0,-0.000158157
247,-0.119318182,0.477272727,0,-1.54E-05
3311,0,0,4,0
455,0,0,4,0
249,0.075,0.216666667,4,4.44E-06
257,-0.05,0.6,0,-8.47E-06
3665,0,0.4,0,0
3775,0.5,1,3,0.002072427
273,0,0,4,0
59,0,0.5,0,0
126804,0.8,1,3,0.111382036
503,0,0.1,4,0
18,0.15,0.05,4,1.48E-07
808,0,0.1,4,0
2360,0.4,0.9,3,0.000932839
7718,0.2,0.2,4,0.000338967
306,0,0,4,0
833,0.6,1,3,0.000548768
10070,0,0,4,0
18082,0,0,4,0
37,-0.6,0.9,0,-2.19E-05
427,0.356818182,0.751515152,1,0.00012572
1895,0.366666667,0.433333333,1,0.000330594
1391,0.34375,0.41875,1,0.000219845
166,0,0,4,0
1,0,0,4,0
544,0.5,0.5,3,0.000149325
92,-0.116666667,0.416666667,0,-4.91E-06
2,0,0,4,0
224,0.5,0.9,3,0.000110676
66,0,0.125,4,0
925,0.15,0.05,4,7.62E-06
1576,0,0,4,0
126804,-0.077777778,0.644444444,0,-0.006978566
279,0.357142857,0.571428571,1,6.25E-05
39,0,0,4,0
2896,0,0,4,0
383,0.357142857,0.535714286,1,8.05E-05
5363,0,0,4,0
2557,0.4,0.35,1,0.000393053
1917,0,0,4,0
1924,0,0,4,0
330,0,0,4,0
1525,0,0,4,0
475,0,0,4,0
85,0,0,4,0
126804,0.128571429,0.578571429,1,0.010356825
10,0,0.1,4,0
139,0,0,4,0
272,-0.25,0.5,0,-3.73E-05
22,0.357142857,0.571428571,1,4.93E-06
1890,0,1,0,0
1802,0.4,0.6,1,0.000474852
8767,0,0,4,0
306,0,0.125,4,0
161,0,0,4,0
27746,0,0,4,0
2123,-0.25,0.35,0,-0.000203962
1525,0.333333333,0.5,1,0.000279068
3311,0,0,4,0
475,0,0,4,0
778,0.5,0.5,3,0.000213556
27746,0,0,4,0
27746,0,0,4,0
76,0,0,4,0
14,0,0,4,0
489,0,0,4,0
102524,0,0,4,0
27746,0,0.5,0,0
43,0,0,4,0
25117,-0.037878788,0.218181818,4,-0.000227916
8767,0.166666667,0.5,1,0.000802162
47,0.285714286,0.535714286,1,7.90E-06
398,0.285714286,0.535714286,1,6.69E-05
10792,0,0,4,0
421,0,0,4,0
18082,0.15,0.1,4,0.000297804
5363,0.40625,0.466666667,1,0.001116349
1433,0,0,4,0
136,0.357142857,0.571428571,1,3.05E-05
28678,0,0,4,0
2,0.136363636,0.454545455,1,1.36E-07
427,0.3125,0.458333333,1,6.72E-05
453,0,1,0,0
3353,0,0,4,0
4037,0.1,0.1,4,4.43E-05
14026,0.285714286,0.535714286,1,0.002357172
2,-0.066666667,0.366666667,0,-5.37E-08
130,0,0.125,4,0
1,0,0.1,4,0
1367,0.285714286,0.535714286,1,0.000229734
1206,0,0,4,0
201,0,0,4,0
2851,-0.05,0.7,0,-0.000109561
397,-0.4,0.6,0,-0.000104615
11383,0,0,4,0
31,0,0.4,0,0
1391,0.239814815,0.321296296,1,0.00011768
115,0.15,0.05,4,9.47E-07
2346,0,0,4,0
3159,0.4,0.35,1,0.00048559
291,0,0,4,0
1579,0.125,1,1,0.000216713
174,0,0,4,0
5363,-0.1,0.05,4,-2.94E-05
1637,0.61875,0.475,3,0.000528262
1640,0,0,4,0
331,0,1,0,0
2360,0,0,4,0
19,-0.25,0.4,0,-2.09E-06
72,0,0,4,0
1379,0,0.357142857,0,0
5905,0.066666667,0.211111111,4,9.12E-05
3136,0.183333333,0.183333333,4,0.000115731
2259,0,0,4,0
231,0.285714286,0.535714286,1,3.88E-05
160,0,0,4,0
1344,0,0,4,0
3,0,0,4,0
51,0,0,4,0
3665,-1,1,0,-0.004024076
31,-0.107142857,0.717857143,0,-2.62E-06
938,0.285714286,0.535714286,1,0.000157638
18082,0,0,4,0
73995,0,0,4,0
131,-0.035714286,0.607142857,0,-3.12E-06
71825,0.45,0.775,3,0.027503126
19,0.5,0.566666667,3,5.91E-06
219,0,0,4,0
81,0.35,0.7,1,2.18E-05
142,0,0,4,0
44,0.257142857,0.35,1,4.35E-06
45108,0,0,4,0
169,0.1,0.133333333,4,2.47E-06
98,0,0,4,0
395,0,0,4,0
197,0.285714286,0.535714286,1,3.31E-05
838,0.268181818,0.677272727,1,0.00016712
305,0,0.5,0,0
1305,0,0.142857143,4,0
52,0.2,0.1,4,1.14E-06
2060,0,0,4,0
1217,0,0,4,0
398,0,0,4,0
1344,0,0,4,0
105,0,0,4,0
380,0,0,4,0
111,0,0,4,0
11,-0.6,0.9,0,-6.52E-06
43,0,0,4,0
1637,0.61875,0.475,3,0.000528262
219,-0.05,0.4,0,-4.81E-06
872,0.136363636,0.5,1,6.53E-05
395,0,0,4,0
27223,0.75,1,3,0.022417618
786,0,0,4,0
749,-0.25,0.5,0,-0.000102798
11,0,0.125,4,0
869,0,0,4,0
1391,0.291666667,0.225,1,0.000100228
355,0.25,0.25,1,2.44E-05
21,-0.25,0.4,0,-2.31E-06
154975,0,0,4,0
1194,0.433333333,0.833333333,3,0.00047341
83131,0,0,4,0
6353,0.007272727,0.424242424,0,2.15E-05
80,0,0.366666667,0,0
42,0.357142857,0.571428571,1,9.41E-06
320,0,0,4,0
312,-0.1,0.1,4,-3.43E-06
26501,-0.233333333,0.65,0,-0.004413109
1004,0,0,4,0
217,0,0,4,0
360,0,0,4,0
20997,1,0.95,3,0.02190146
137,0,0.5,0,0
1816,0,0,4,0
2911,0,0,4,0
50,0,0,4,0
10391,0,0,4,0
6963,0,0,4,0
3891,-0.155555556,0.288888889,0,-0.000191986
5,0.136363636,0.477272727,1,3.57E-07
313,0.25,0.55,1,4.73E-05
266,0,1,0,0
154,0,0,4,0
246,-0.2,0.4,0,-2.16E-05
534,0.325,0.525,1,0.000100041
122,-0.05,0.4,0,-2.68E-06
5806,-0.1,0.25,4,-0.000159371
219,0,0,4,0
6330,0.5,0.4,1,0.001390036
18,0,0,4,0
1,0,0,4,0
2256,0,0,4,0
9694,0,0,4,0
838,0.5,0.3,1,0.000138015
9694,0,0,4,0
5,0.285714286,0.535714286,1,8.40E-07
45108,0.1,0.1,4,0.000495274
597,0.1,1,1,6.55E-05
656,0.25,0.25,1,4.50E-05
148,0.1875,0.25,1,7.62E-06
30,0.285714286,0.535714286,1,5.04E-06
64,0,0,4,0
92,0,0.125,4,0
8031,0,0,4,0
222,3.70E-17,0.755555556,0,6.82E-21
1043,0.136363636,0.477272727,1,7.45E-05
93,0.357142857,0.571428571,1,2.08E-05
3950,0.4,0.7,1,0.00121436
260,-0.05,0.4,0,-5.71E-06
0,-0.2,0.2,4,0
257,0.264772727,0.610909091,1,4.56E-05
118,0,0,4,0
3397,1,0.4,3,0.001491928
96,-0.05,0.4,0,-2.11E-06
33,0.6,0.744444444,3,1.62E-05
1205,0.5,0.6,3,0.000396918
102,-0.119318182,0.477272727,0,-6.38E-06
77,0,0,4,0
9292,0,1,0,0
59727,0,0,4,0
219,-0.181818182,0.427272727,0,-1.87E-05
37,-0.155555556,0.288888889,0,-1.83E-06
3665,-0.1,0.1,4,-4.02E-05
120,0,0.375,0,0
18082,0,0,4,0
1391,0.55,0.35,3,0.000294002
8767,0,0,4,0
1563,0,0,4,0
128,0,0.5,0,0
6353,0.2,0.4,1,0.000558035
1205,0.5,0.6,3,0.000396918
1561,0,0,4,0
713,0,0,4,0
1178,0,0,4,0
16,0.35,0.55,1,3.38E-06
63,0,0,4,0
503,0,0,4,0
1004,0,0.066666667,4,0
669,0,0,4,0
62,0,0,4,0
4911,0,0.066666667,4,0
13,0.136363636,0.454545455,1,8.85E-07
1724,0.444444444,0.363888889,1,0.000306137
92,0,0,4,0
50,0.5,0.916666667,3,2.52E-05
1305,1,1,3,0.001432857
45108,-0.5,0.5,0,-0.012381857
46,0,0,4,0
2697,0.15,0.05,4,2.22E-05
288,-0.05,0.4,0,-6.32E-06
111,0,0,4,0
65,0.033333333,0.316666667,4,7.53E-07
3769,-0.166666667,0.888888889,0,-0.000613076
1,0,0,4,0
278,0,0,4,0
32,0.2,0.1,4,7.03E-07
706,0,0,4,0
329,0,0,4,0
442,0,0,4,0
36,0,0.125,4,0
928,-0.05,0.4,0,-2.04E-05
1551,0,0.125,4,0
779,0,0,4,0
8144,0.05,0.05,4,2.24E-05
8144,0,0,4,0
18082,0.225,0.8,1,0.003573643
130,0.7,0.6,3,5.99E-05
56,0,0,4,0
572,0.15,0.05,4,4.71E-06
249,0.318333333,0.54,1,4.70E-05
537,0,0,4,0
1454,0,0.333333333,4,0
2556,0,0,4,0
1639,0,0,4,0
6353,0.21005291,0.441534392,1,0.00064694
838,0.364502165,0.63008658,1,0.000211318
18862,0.1875,0.75,1,0.002912343
7470,1,0.3,3,0.002460561
2732,0,0,4,0
968,0,0,4,0
1391,0.4375,0.3375,1,0.000225513
7781,0,0,4,0
231,0,0,4,0
4600,0.15,0.675,1,0.000511382
59727,0,0.1,4,0
213,0,0,4,0
490,0,0,4,0
1259,0.8,0.75,3,0.00082941
57,0,0,4,0
6963,0,0,4,0
2878,0.2,0.5,1,0.000315997
24,0,0,4,0
1,0,0,4,0
4805,0,0,4,0
232,0.5,0.888888889,3,0.000113213
1883,-0.1,0.25,4,-5.17E-05
191,0.285714286,0.535714286,1,3.21E-05
69,0,0,4,0
2140,0,0,4,0
140,0,0,4,0
3118,0.35,0.3,1,0.000359466
28,0,0,4,0
110,0,0,4,0
1,0,0,4,0
389,0,0,4,0
2549,0.35,0.575,1,0.000563246
404,-0.375,0.575,0,-9.56E-05
22,0.35,0.45,1,3.80E-06
11,-0.75,0.9,0,-8.15E-06
131,0,0,4,0
407,0.35,0.55,1,8.60E-05
750,0,0,4,0
1004,0.325,0.625,1,0.000223918
3665,0,0,4,0
879,0,0,4,0
45108,0,0,4,0
70,0,0,4,0
1397,0.333333333,0.433333333,1,0.000221559
295,0,0,4,0
148,0.078787879,0.651515152,1,8.34E-06
659,0,0,4,0
6838,-0.0625,0.6875,0,-0.000322607
19,-0.033333333,0.6,0,-4.17E-07
1004,0,0,4,0
1892,0,0,4,0
3712,0.6,0.775,3,0.001895192
34,-0.1,0.1,4,-3.73E-07
2660,-0.083333333,0.233333333,4,-5.68E-05
23,-0.25,0.4,0,-2.53E-06
31,0,0,4,0
384,-0.4,0.483333333,0,-8.15E-05
112,0.333333333,0.666666667,1,2.73E-05
14,0.333333333,0.833333333,1,4.27E-06
1004,0,0.05,4,0
1297,0,0,4,0
358,0,0,4,0
1170,0,0,4,0
126,0.6,1,3,8.30E-05
148,0,0,4,0
917,0.1875,0.25,1,4.72E-05
1619,0.357142857,0.571428571,1,0.00036278
3052,0.8,0.4,3,0.001072326
1071,-0.076923077,0.269230769,4,-2.44E-05
2811,0.75,1,3,0.002314805
486,0,0,4,0
4061,0,0,4,0
1391,0.291666667,0.225,1,0.000100228
245,0.086538462,0.559615385,1,1.30E-05
82,0,0,4,0
32,0.357142857,0.571428571,1,7.17E-06
518,0,0.066666667,4,0
22,0.357142857,0.571428571,1,4.93E-06
2,0,0,4,0
404,0,0.1,4,0
10792,0,0,4,0
421,0,0,4,0
22,0,0,4,0
886,-0.5,0.8,0,-0.000389122
580,0.285714286,0.535714286,1,9.75E-05
6330,0.2,0.4,1,0.000556014
5,0,0,4,0
595,0,0,4,0
30644,0,0,4,0
890,0,0,4,0
59727,0.266666667,0.516666667,1,0.00903529
328,0,0,4,0
105,0.6,0.825,3,5.71E-05
666,0.1875,0.25,1,3.43E-05
6353,0.5,1,3,0.003487716
529,0,0,4,0
223,0.8,0.4,3,7.84E-05
529,0,0.1,4,0
61,-0.05,0.4,0,-1.34E-06
529,0,0,4,0
997,0.15,0.05,4,8.21E-06
26,0,0,4,0
107,0,0,4,0
55,0,0,4,0
14268,-0.015151515,0.443939394,0,-0.000105374
704,-0.05,0.4,0,-1.55E-05
4685,0,0,4,0
4924,0.2375,0.3625,1,0.000465459
208,0.285714286,0.535714286,1,3.50E-05
3843,0.15,0.05,4,3.16E-05
109,0.8,0.75,3,7.18E-05
501,-0.2,0.8,0,-8.80E-05
1178,0,0,4,0
1823,0,0,4,0
14268,0,0,4,0
5928,0.35,0.45,1,0.001025135
1110,0,0,4,0
4244,0,0,4,0
62393,0,0,4,0
266,0.1,0.133333333,4,3.89E-06
6319,-0.155555556,0.288888889,0,-0.000311786
37,0,0.066666667,4,0
130,0,0,4,0
6353,0,0,4,0
127,0,0,4,0
70,0,0,4,0
57,0,0,4,0
3024,0.285714286,0.535714286,1,0.000508205
208,0,0,4,0
533,0.1,0.1,4,5.85E-06
54,0.257142857,0.35,1,5.34E-06
24890,0,0,4,0
306,-0.133333333,0.316666667,0,-1.42E-05
6353,0,0,4,0
278,0,0.066666667,4,0
28,-0.155555556,0.288888889,0,-1.38E-06
211,0,0,4,0
211,-0.7,0.666666667,0,-0.000108114
1391,0.4375,0.3375,1,0.000225513
9005,0.241666667,0.333333333,1,0.000796474
6353,0.35,0.6,1,0.001464841
1347,0,0,4,0
39,0,0,4,0
352,0,0,4,0
18918,0,0,4,0
599,0,0,4,0
88,0,0,4,0
156,-0.357142857,0.767857143,0,-4.70E-05
4510,0.1875,0.25,1,0.000232119
11,0.285714286,0.535714286,1,1.85E-06
3772,0,0.125,4,0
110,0,0,4,0
855,0,0,4,0
5,0.433333333,0.833333333,3,1.98E-06
10493,0.2,0.95,1,0.002188999
3665,0,0,4,0
568,0,0,4,0
832,0,0,4,0
11034,0.5,0.7,3,0.004240267
811,0,0,4,0
4,0.285714286,0.535714286,1,6.72E-07
21,0.357142857,0.571428571,1,4.71E-06
1945,0,0,4,0
779,0.5,0.5,3,0.000213831
447,-0.05,0.4,0,-9.82E-06
87,0,0,4,0
1802,0,0,4,0
659,0.033333333,0.733333333,0,1.77E-05
21934,-0.35,0.333333333,0,-0.00280968
756,-0.155555556,0.288888889,0,-3.73E-05
277,0,0,4,0
636,-0.2625,0.45,0,-8.25E-05
24270,0,0,4,0
135478,0.33125,0.675,1,0.033259878
67,0.285714286,0.535714286,1,1.13E-05
6353,0.1,0.1,4,6.98E-05
25,0,0,4,0
140,0,0,4,0
275,0,0,4,0
50461,0,0,4,0
1200,0,0,4,0
7,-0.25,0.5,0,-9.61E-07
76128,1,1,3,0.083586595
51,0,0,4,0
71,0,0,4,0
4244,0,0.3125,4,0
58,0.15,0.05,4,4.78E-07
10792,0,0,4,0
83539,0.15,0.65,1,0.008943059
2321,0,0,4,0
21,-0.033333333,0.6,0,-4.61E-07
21,0,0,4,0
5718,0.8,0.4,3,0.00200903
65246,-0.5,1,0,-0.035819219
158,0,0,4,0
242,0.6,1,3,0.000159426
6353,0.022222222,0.522222222,0,8.09E-05
1716,0,0,4,0
3712,1,0.4,3,0.001630272
269587,0.116666667,0.466666667,1,0.016115535
26,0,0,4,0
216,-0.2,0.3,0,-1.42E-05
2243,0.2,0.3,1,0.000147765
1391,0.291666667,0.225,1,0.000100228
1379,0,0,4,0
231,0,0,4,0
201,0,0,4,0
397,0.2375,0.408333333,1,4.23E-05
356,0,0,4,0
777,0,0,4,0
718,0,0,4,0
53717,-0.2,0.666666667,0,-0.007863985
118,0.15,0.05,4,9.72E-07
92,0.357142857,0.571428571,1,2.06E-05
88,0.183333333,0.283333333,1,5.02E-06
13,0,0.375,0,0
34140,-0.15,0.4,0,-0.002249091
140,0.15,0.05,4,1.15E-06
266,-0.3125,0.5,0,-4.56E-05
3665,0,0.05,4,0
23,-0.033333333,0.6,0,-5.05E-07
758,0,0,4,0
63,0,0,4,0
396,-0.155555556,0.288888889,0,-1.95E-05
644,0,0,4,0
322,0,0,4,0
315,-0.15,0.325,0,-1.69E-05
126804,0.248333333,0.61,1,0.021090653
8780,0.5,0.7,3,0.003374075
10508,0.107142857,0.75,1,0.000927122
731,0,0,4,0
28,0,1,0,0
17,0.068181818,0.25,4,3.18E-07
3762,0.08,0.42,1,0.000138787
34671,0.094444444,0.433333333,1,0.001557963
66176,0,0.357142857,0,0
144788,0,0,4,0
59727,-0.2,0.2,4,-0.002623149
658,0.285714286,0.535714286,1,0.000110582
22507,0.15,0.35,1,0.001297386
53717,0,0,4,0
275,1,1,3,0.000301943
3193,0.257142857,0.35,1,0.000315525
2279,0,0.1,4,0
53,0,0,4,0
40,0.357142857,0.571428571,1,8.96E-06
0,-0.8,1,0,0
557,0,0,4,0
573,0.1875,0.25,1,2.95E-05
776,-0.466666667,0.666666667,0,-0.000265075
1217,0,0,4,0
4622,-0.097222222,0.144444444,4,-7.13E-05
327,0,0.5,0,0
3665,0,0,4,0
323,0,0,4,0
644,0,0.066666667,4,0
52,0,0.125,4,0
3632,0,0,4,0
